Stations_id,Stationsname,Latitude,Longitude,Direction
7424,Piding,47.7724,12.9073,South-east
7425,Rinteln-Volksen,52.1384,9.1119,North-west
7427,Padenstedt (Pony-Park),54.0188,9.9255,North-west
7428,Veilsdorf,50.4167,10.8156,South-east
7429,Seckach,49.4249,9.3316,South-west
7430,Rentweinsdorf-Treinfeld,50.0615,10.8129,South-east
7431,Oberhaching-Laufzorn,48.013,11.5524,South-east
7432,Wittingen-Vorhop,52.6423,10.6628,North-east
7433,Trier-Irsch,49.726,6.6957,South-west
7434,"Herrenalb, Bad/Therme",48.8042,8.443,South-west
7436,Schönwald,48.1004,8.1973,South-west
7485,Maikammer-Kirrweiler,49.2963,8.1754,South-west
7486,Haßloch,49.3528,8.2708,South-west
7487,"Saulgau,Bad",48.0272,9.486,South-west
7488,Betzweiler-Wälde,48.3846,8.4787,South-west
7489,Birenbach,48.7448,9.6484,South-west
7490,"Bretten, Kreis Karlsruhe",49.0334,8.7121,South-west
7491,Crailsheim/Jagst,49.154,10.0632,South-west
7492,Creglingen/Tauber,49.4844,10.019,South-west
7493,Forbach,48.6704,8.3534,South-west
7494,"Königsbach-Stein, Enzkreis",48.9597,8.5905,South-west
7495,Krautheim,49.3786,9.6307,South-west
7496,Rosenberg,49.0137,10.0477,South-west
7497,Tennenbronn,48.1872,8.3667,South-west
7498,Zaberfeld (Emetsklinge),49.058,8.9124,South-west
7499,Wallmenroth,50.7893,7.828,North-west
7500,Badewitz bei Zerbst,52.0223,12.1597,North-east
10339,Fichtenberg/BW-Michelbächle,48.9972,9.7395,South-west
13654,Wilsdruff-Mohorn,51.0063,13.471,North-east
13662,Boecke,52.3031,12.4029,North-east
13663,Bergheim/Erft-Rheidt,51.009,6.6982,North-west
13669,Ostbevern-Schirlheide,52.0087,7.8519,North-west
13670,Duisburg-Baerl,51.5088,6.7018,North-west
13671,Overath-Böke,50.9655,7.2753,North-west
13672,Weidenstetten,48.5537,9.9877,South-west
13673,Schwäbisch Hall (Adolf-Würth-Airport),49.1201,9.7808,South-west
13674,Waibstadt,49.2943,8.9053,South-west
13675,Hameln-Hastenbeck,52.0818,9.4077,North-west
13680,Schweinfurt-Oberndorf,50.0325,10.183,South-west
13682,Cleeberg,50.4522,8.5528,South-west
13686,Mündersbach,50.6027,7.7374,South-west
13687,Weddelbrook,53.9005,9.8308,North-west
13688,Pegau,51.1692,12.2617,North-east
13689,Höhr-Grenzhausen,50.4351,7.6657,South-west
13691,Nassau,50.316,7.7784,South-west
13694,Teisendorf-Babing,47.8317,12.8222,South-east
13695,Teisendorf-Neukirchen (Wildberg),47.8219,12.7715,South-east
13696,Waltrop-Abdinghof,51.5966,7.4048,North-west
13697,Wohratal-Hertingshausen,50.9629,8.9254,North-west
13698,Lauchheim (Berghof),48.8767,10.2413,South-west
13699,Lehrte-Sievershausen,52.3666,10.1265,North-west
13700,Gevelsberg-Oberbröking,51.3329,7.3412,North-west
13709,Weibern/Eifel,50.4068,7.1459,South-west
13710,Landshut-Reithof,48.5734,12.2576,South-east
13711,Krölpa-Rockendorf,50.682,11.515,South-east
13712,Münchehofe,52.1488,13.8359,North-east
13713,Meinerzhagen-Redlendorf,51.0899,7.6289,North-west
13714,Linz-Unkel,50.6125,7.2167,South-west
13715,Biberach an der Riß-Bergerhausen,48.1003,9.8058,South-west
13716,Blumberg-Randen,47.819,8.5774,South-west
13717,Mannebach/Eifel,50.2832,6.9878,South-west
13774,Crimmitschau-Mannichswalde,50.8138,12.2985,North-east
13776,Hildesheim-Drispenstedt,52.1789,9.9524,North-west
13777,Helmstedt-Emmerstedt,52.2467,10.9592,North-east
13778,Zweibrücken (Kläranlage),49.2531,7.3397,South-west
13779,Singhofen/Lahn,50.2696,7.8199,South-west
13780,Schallodenbach/Pfalz,49.5419,7.7179,South-west
13781,Gerolstein,50.237,6.6609,South-west
13782,Seegebiet Mansfelder Land-Röblingen,51.4612,11.6661,North-east
13786,Pöttmes-Schnellmannskreuth,48.5505,11.121,South-east
13876,Altenberg-Raupennest,50.7667,13.7333,North-east
13886,Pößneck,50.7,11.6,South-east
13905,Dietzenbach,49.9999,8.7796,South-west
13912,Nassau (Kläranlage),50.3158,7.7785,South-west
13914,Frankenberg/Eder-Rengershausen,51.1054,8.7079,North-west
13915,Lautertal (Vogelsberg)-Meiches,50.6281,9.2614,South-west
13918,Peterslahr (Kläranlage),50.6181,7.478,South-west
13919,Isselburg-Anholt,51.8433,6.411,North-west
13925,Odernheim-Heddarterhof,49.7633,7.7378,South-west
13926,Rechlin/Müritz,53.3326,12.72,North-east
13933,Schöntal-Weigental,49.3652,9.448,South-west
13965,Balingen-Bronnhaupten,48.2639,8.8134,South-west
13967,Peterslahr,50.6181,7.478,South-west
13968,Gerolstein/Kyll,50.239,6.6611,South-west
13969,"Wildberg, Kreis Calw",48.6234,8.7409,South-west
13990,Rosenheim (Flussbauamt),47.856,12.1388,South-east
14001,Gnarrenburg-Oberklenkendorf,53.4121,9.0825,North-west
14006,Mußbach (Neustadt),49.3683,8.1854,South-west
14007,Mainz-Marienborn,49.9596,8.236,South-west
14008,Rommersheim (Eichenhof),49.8228,8.1044,South-west
14009,Schifferstadt,49.401,8.3478,South-west
14010,Esch/Swistbach,50.5582,7.0317,South-west
14011,Grenzau,50.4528,7.6528,South-west
14012,"Kreuznach, Bad/Nahe",49.8598,7.8487,South-west
14013,Oppenheim/ Rhein,49.8447,8.3492,South-west
14014,Kettenheim (Eichhof),49.7271,8.1168,South-west
14015,Gondershausen,50.1587,7.4972,South-west
14016,Kleinniedesheim,49.5871,8.3414,South-west
14017,Herxheimweyher,49.1581,8.2536,South-west
14018,Dackenheim/Pfalz,49.5189,8.1875,South-west
14019,Lustadt,49.2449,8.2912,South-west
14020,"Münstermaifeld, Kr. Mayen-Koblenz",50.2558,7.3535,South-west
14021,Dienheim,49.827,8.332,South-west
14022,Dienstweiler,49.6353,7.2105,South-west
14023,Strickscheid,50.1419,6.3126,South-west
14024,"Wittlich, Kreisstadt",49.9678,6.8593,South-west
14025,Dreis-Brück,50.2596,6.802,South-west
14026,Isert,50.7316,7.7003,South-west
14027,Berghausen,50.2643,8.0072,South-west
14028,Martinshöhe,49.3684,7.4688,South-west
14029,Wahlbach/Hunsr.,50.0005,7.5928,South-west
14030,Morlautern,49.4716,7.762,South-west
14031,Merzkirchen,49.5725,6.4647,South-west
14032,Heimbach-Weis/Rhein,50.4468,7.5357,South-west
14033,Avelsbach,49.7542,6.6932,South-west
14034,Riol,49.8004,6.7833,South-west
14035,Weierhof,49.6334,8.0278,South-west
14036,Steinborn,50.0708,6.6242,South-west
14037,Wiersdorf/Stausee Bitburg,50.0066,6.4587,South-west
14038,Meddersheim,49.7756,7.6128,South-west
14040,Edesheim,49.2605,8.1548,South-west
14041,Schweighofen,49.0379,7.9916,South-west
14042,Leimersdorf-Nierendorf,50.5849,7.1455,South-west
14043,"Mülheim-Kärlich, Kr. Mayen-Koblenz",50.3837,7.5325,South-west
14044,Ingelheim/Rhein,49.9747,8.0986,South-west
14045,Heidenfahrt,50.0069,8.0916,South-west
14046,Gau-Algesheim,49.9512,8.0074,South-west
14047,Freinsheim,49.5093,8.1997,South-west
14048,Bacharach,50.0603,7.7609,South-west
14049,Boppard,50.2531,7.5998,South-west
14050,Weisenheim,49.5206,8.2545,South-west
14051,Landau-Wollmesheim,49.1839,8.0837,South-west
14052,Siebeldingen,49.2165,8.0479,South-west
14053,Landau-Nussdorf,49.2237,8.1139,South-west
14054,"Bergzabern, Bad/Pfalz",49.1077,7.997,South-west
14055,Schweigen-Rechtenbach,49.054,7.9701,South-west
14056,Grünstadt-Asselheim,49.5825,8.1517,South-west
14057,Grünstadt-Sausenheim,49.544,8.1607,South-west
14058,"Dürkheim, Bad-Trift",49.4624,8.2028,South-west
14059,Maikammer/Pfalz,49.2941,8.1504,South-west
14061,Ellerstadt/Pfalz,49.4622,8.2692,South-west
14062,Steinweiler,49.1048,8.0993,South-west
14063,Bingen-Gaulsheim,49.9566,7.9642,South-west
14065,Offstein,49.6057,8.2531,South-west
14069,Zellertal,49.6461,8.1482,South-west
14070,Nierstein,49.8847,8.3374,South-west
14071,Wiesweiler,49.6384,7.5749,South-west
14072,Neef,50.0902,7.1401,South-west
14073,Kanzem,49.6715,6.5784,South-west
14074,Nittel,49.6596,6.444,South-west
14075,Brauneberg,49.9145,6.9979,South-west
14076,Zeltingen,49.9524,7.0265,South-west
14077,Traben-Trarbach/Mosel,49.9792,7.1089,South-west
14078,Pommern,50.1706,7.2493,South-west
14079,Winningen/Weinberg,50.3126,7.5018,South-west
14080,Mayschoß,50.5126,7.013,South-west
14081,Hatzenport,50.2286,7.4137,South-west
14082,Bernkastel-Kues/Mosel,49.9217,7.0751,South-west
14083,Calmont,50.1058,7.1326,South-west
14084,Guntersblum/Rheinhessen,49.8072,8.3418,South-west
14085,Flomborn,49.695,8.1466,South-west
14086,Alsheim,49.7491,8.3143,South-west
14087,Bechtheim,49.7249,8.2739,South-west
14088,Briedel,50.0355,7.1487,South-west
14089,Valwig,50.1428,7.1988,South-west
14090,Worms-Leiselheim,49.6387,8.2969,South-west
14092,Bodenheim,49.925,8.2985,South-west
14093,Drais-Finthen,49.9719,8.186,South-west
14094,Deidesheim-Niederkirchen,49.4267,8.2229,South-west
14095,Gundheim/Rheinhessen,49.6822,8.2435,South-west
14096,Klein-Altendorf,50.6225,6.9917,South-west
14097,Leistadt-Kallstadt,49.4901,8.1685,South-west
14098,Leiwen/Mosel,49.8343,6.8778,South-west
14099,Mayen/Nette,50.3248,7.2303,South-west
14100,Norheim,49.8132,7.7955,South-west
14101,Piesport/Mosel,49.8858,6.9111,South-west
14102,Pölich,49.8013,6.8488,South-west
14103,Speyer/Rhein,49.3598,8.4214,South-west
14104,Zell,50.0233,7.1828,South-west
14105,Zornheim,49.9017,8.2244,South-west
14108,Eich/Rheinhessen,49.7473,8.384,South-west
14109,Körperich-Gaytalpark,49.9357,6.2523,South-west
14130,Frohburg-Gnandstein,51.0207,12.5736,North-east
14135,Ettenheim-Ettenheimmünster,48.2436,7.8768,South-west
14137,Weitramsdorf-Tambach,50.2347,10.8627,South-east
14139,Entenpfuhl,49.8967,7.5869,South-west
14142,Oberhausen-Buschhausen,51.5024,6.84,North-west
14143,Lünen/Seseke,51.6072,7.5309,North-west
14144,Castrop-Rauxel-Habinghorst,51.5802,7.315,North-west
14145,Dortmund/Oespeler Bach,51.5129,7.3808,North-west
14146,Essen-Stoppenberg,51.4786,7.0234,North-west
14147,Dülmen,51.8102,7.2683,North-west
14148,Hünxe,51.6531,6.7581,North-west
14149,Lembeck,51.7538,6.998,North-west
14150,Westerholt,51.6123,7.0864,North-west
14151,Alsdorf-Bettendorf,50.8892,6.2111,North-west
14152,Aachen-Brand (KA),50.7494,6.1863,North-west
14153,Hückelhoven-Ratheim,51.0646,6.1692,North-west
14154,Schleiden-Gemünd (KA),50.5751,6.4727,South-west
14155,Haan-Gruiten,51.2278,7.0013,North-west
14156,Ratingen-Homberg,51.2889,6.9275,North-west
14157,Birkenau,49.5686,8.7013,South-west
14158,Langenfeld,51.1192,6.9311,North-west
14159,Velbert,51.3465,7.0225,North-west
14160,Lindlar-Hohbusch,50.9826,7.3328,North-west
14161,Overath,50.9273,7.2753,North-west
14162,Gummersbach-Rospe,51.0006,7.5546,North-west
14163,Kürten/Sülzüberleitung,51.0637,7.3059,North-west
14164,Bergheim (Erftverband),50.9602,6.6318,North-west
14165,"Münstereifel, Bad-Eicherscheid",50.5275,6.7813,South-west
14166,Grevenbroich,51.109,6.5985,North-west
14167,Mechernich-Harzheim,50.552,6.6906,South-west
14168,Mechernich-Glehn,50.6054,6.6011,South-west
14169,Rheinbach-Todenfeld,50.5799,6.9484,South-west
14170,Meschede (Hennetalsperre),51.3384,8.2709,North-west
14171,Sundern (Sorpetalsperre),51.3542,7.968,North-west
14172,Hagen-Hohenlimburg,51.3679,7.5465,North-west
14173,Wetter,51.383,7.3848,North-west
14174,Neukirchen-Vluyn,51.4343,6.5702,North-west
14175,Alpen,51.5787,6.5095,North-west
14176,Goch/Niers,51.6901,6.1502,North-west
14177,Geldern,51.5426,6.315,North-west
14178,Grefrath,51.3454,6.3546,North-west
14179,Korschenbroich,51.1968,6.495,North-west
14180,Leverkusen-Bürrig,51.0469,6.9729,North-west
14181,Wermelskirchen-Lindscheid,51.0696,7.1866,North-west
14182,Schwelm/Schwelme,51.2902,7.2759,North-west
14183,Hückeswagen/Bever,51.1433,7.3656,North-west
14184,Wuppertal-Buchenhofen/Wupper,51.2242,7.107,North-west
14185,Lichtenau-Ebbinghausen,51.605,8.8175,North-west
14186,Gollentaler Grund,51.5319,8.7289,North-west
14187,Husen-Dalheim,51.5831,8.8478,North-west
14300,Obersöchering-Reinthal,47.7479,11.2554,South-east
14301,Eging am See-Rohrbachholz,48.73,13.2741,South-east
14303,"Beuren, Kreis Trier-Saarburg",49.7291,6.9174,South-west
14304,Bruchmühlbach-Miesau,49.3865,7.4572,South-west
14305,Bruchweiler,49.7995,7.2274,South-west
14306,Dasburg,50.0451,6.137,South-west
14307,Eckelsheim (Villa Bäder),49.7875,7.9838,South-west
14308,Eppenrod,50.4072,7.9303,South-west
14309,Guckheim,50.5274,7.9472,South-west
14310,Hachenburg,50.6602,7.8049,South-west
14311,Hersdorf-Weißenseifen,50.15,6.5527,South-west
14313,Kaltenborn-Hochacht,50.3941,6.9918,South-west
14314,Kirchberg/Hunsrück,49.932,7.388,South-west
14315,Kleinich-Götzeroth,49.8843,7.1725,South-west
14316,Landau/Pfalz-Taubensuhl,49.2844,7.9122,South-west
14317,Lingerhahn,50.094,7.5675,South-west
14318,Mettenheim,49.7392,8.3293,South-west
14320,Polch,50.3049,7.31,South-west
14321,Seesbach,49.8478,7.5439,South-west
14322,Wissen/Sieg-Honigsessen,50.8184,7.7472,North-west
14323,Selters/Westerwald,50.5218,7.7374,South-west
14343,Owen,48.5765,9.4256,South-west
14350,Finning (Windachspeicher),48.0035,11.012,South-east
14351,Geretsried (Feuerwehrschule),47.8529,11.4999,South-east
14363,Bodenmais,49.0648,13.1001,South-east
14436,Niddatal-Nieder-Florstadt,50.3091,8.8459,South-west
14460,Eitorf-Lascheid,50.7537,7.4539,North-west
14667,Haarbach-Wolfakirchen,48.5027,13.1063,South-east
14670,Kelheim-Thaldorf,48.8777,11.8902,South-east
15000,Aachen-Orsbach,50.7983,6.0244,North-west
15001,Dorsten-Lembeck,51.7389,7.0504,North-west
15003,Schmarsow,53.8753,13.2101,North-east
15009,Abentheuer,49.657,7.1039,South-west
15011,Bühlertann,49.0472,9.9084,South-west
15012,"Rappenau, Bad (Kläranlage)",49.2094,9.1034,South-west
15013,Malsch/Baden,48.8946,8.3379,South-west
15014,Titisee-Neustadt-Waldau,47.9761,8.1751,South-west
15015,Gschwend-Frickenhofen,48.9271,9.7973,South-west
15016,Neckartailfingen,48.6137,9.2947,South-west
15039,Elmstein (Kläranlage),49.3452,7.9579,South-west
15040,Kell am See,49.6303,6.8131,South-west
15041,Lottstetten-Nack,47.606,8.5805,South-west
15045,Weibern,50.407,7.1458,South-west
15109,Neresheim,48.7595,10.3364,South-east
15117,Edertal-Bergheim,51.1589,9.1468,North-west
15147,Krummhörn-Woquard,53.4309,7.0822,North-west
15149,Weihenstephan-Landessaatzuchtanstalt,48.4,11.7333,South-east
15150,Amberg (Bauamt),49.45,11.85,South-east
15155,Olmscheid,50.0611,6.1951,South-west
15156,Riedelberg,49.175,7.4585,South-west
15161,Maroth,50.5802,7.69,South-west
15170,Donaueschingen-Wolterdingen,47.9725,8.4157,South-west
15171,Höchst/Odenwald-Annelsbach,49.7803,8.9587,South-west
15180,Waldkirchen-Richardsreut,48.7474,13.6145,South-east
15185,Eußerthal,49.249,7.9615,South-west
15186,Überlingen-Hödingen,47.7877,9.1309,South-west
15187,Hortenkopf,49.2703,7.8264,South-west
15195,Allmersbach im Tal,48.9115,9.4808,South-west
15197,Egling/Paar-Heinrichshofen,48.1988,10.9856,South-east
15198,Ellern,49.968,7.6329,South-west
15201,Elkhausen,50.8153,7.7981,North-west
15207,Schauenburg-Elgershausen,51.2835,9.359,North-west
15209,Bullay (Kläranlage),50.0462,7.1422,South-west
15212,Hausen,49.8736,7.3813,South-west
15235,Erbach (Alb-Donau-Kreis),48.3257,9.9066,South-west
15244,"Emstal, Bad",51.2088,9.254,North-west
15247,Emstek,52.8285,8.1498,North-west
15249,Liebenscheid,50.6936,8.0884,South-west
15444,Ulm-Mähringen,48.4418,9.9216,South-west
15448,Baumholder (Kläranlage),49.6185,7.308,South-west
15455,Schleiden-Morsbach,50.5636,6.4483,South-west
15456,Lippetal-Brockhausen,51.6326,8.1298,North-west
15477,Calw,48.7116,8.7486,South-west
15478,Dietenheim,48.2095,10.0654,South-west
15490,Eschenburg-Eibelshausen,50.8053,8.3382,North-west
15498,Rorgenwies,47.9,8.92,South-west
15499,Wilsum,52.5387,6.7888,North-west
15512,Rehlingen-Ehlbeck,53.0859,10.1611,North-west
15514,Heidelberg-Kurpfalzhof,49.3767,8.6177,South-west
15517,Ulmen,50.1966,6.9859,South-west
15518,Satow,54.0001,11.8608,North-east
15522,Miltach-Oberndorf,49.1519,12.7624,South-east
15523,Höheinöd,49.2866,7.5958,South-west
15526,Hamburg (Deutsche Seewarte),53.5467,9.9716,North-west
15527,Hohenleuben,50.7231,12.0684,South-east
15528,Possen,51.3332,10.8671,North-east
15529,Breitungen,50.7564,10.3168,North-east
15530,Auetal-Poggenhagen,52.2231,9.2074,North-west
15531,Diepholz-Stadt,52.5986,8.3657,North-west
15553,Schafstedt,54.0862,9.3076,North-west
15555,Kaufbeuren-Oberbeuren,47.8761,10.5849,South-east
15558,Wieden,47.8412,7.8647,South-west
15559,Hörstel,52.2899,7.5862,North-west
15561,Fischbach/Nahe,49.7461,7.3919,South-west
15567,Ihlow-Mehlsdorf,51.837,13.3147,North-east
15569,Wöllstein,49.8073,7.9546,South-west
15570,Börfink-Brunnen,49.6938,7.0756,South-west
15572,Herzberg/Elster-Osteroda,51.6831,13.3142,North-east
15573,Tülau-Fahrenhorst,52.578,10.883,North-east
15574,Goslar-Hahnenklee,51.8573,10.3395,North-east
15750,Niederkrüchten,51.2012,6.2249,North-west
15751,Simmerath-Eicherscheid,50.5792,6.2931,South-west
15754,Kerpen-Haus Forst,50.8777,6.6162,North-west
15759,Bornheim/Eichenkamp,50.7762,7.0137,North-west
15763,Hennef-Hanfmühle,50.7114,7.3471,South-west
15765,Nümbrecht-Homburg-Bröl,50.9135,7.5235,North-west
15767,Münster-Coerde,52.0074,7.6508,North-west
15768,Iserlohn-Wermingsen,51.3732,7.7293,North-west
15771,Sendenhorst,51.8326,7.8809,North-west
15810,Aulendorf-Blönried,47.9261,9.5926,South-west
15813,Lingen-Baccum,52.5126,7.4131,North-west
15819,Obervogelgesang,50.9496,13.9885,North-east
15821,Gauchsberg,49.8703,7.689,South-west
15822,Hochspeyer/Pfalz,49.4324,7.9086,South-west
15823,Merzalben,49.2752,7.8021,South-west
15824,Dannenfels/Donnersberg,49.6331,7.9211,South-west
15825,Hermeskeil (Thiergarten),49.6953,7.0288,South-west
15827,Adenau (Kempenich),50.4367,7.0938,South-west
15828,Holzbach,49.5774,6.774,South-west
15829,Schaidt,49.0474,8.086,South-west
15831,Diepenau-Lavelsloh,52.4197,8.7303,North-west
15832,Glentorf (Pegel),52.3334,10.803,North-east
15833,Harxbüttel (Pegel),52.3366,10.4884,North-east
15834,Holle,52.1014,10.1163,North-west
15835,Kirchlinteln/Verden,52.9247,9.4068,North-west
15836,Müden-Flettmar,52.5394,10.3286,North-east
15838,Neuenkirchen-Vörden,52.5023,8.0525,North-west
15839,Poppenburg (Pegel),52.1356,9.762,North-west
15840,Salzgitter-Lebenstedt,52.1887,10.3696,North-east
15841,Schladen (Pegel),52.0321,10.5454,North-east
15842,Schneverdingen (Akademie),53.097,9.8502,North-west
15843,Seboldshausen,51.863,10.0662,North-west
15844,Steyerberg (Kläranlage),52.5747,9.0288,North-west
15845,Suderburg (Hochschule),52.8981,10.4438,North-east
15850,Frankelbach,49.5248,7.6431,South-west
15851,Herdorf/Mahlscheid,50.7668,7.9735,North-west
15901,Wissen/Sieg,50.7751,7.7393,North-west
15906,Aerzen-Posteholz,52.0936,9.208,North-west
15912,Wardenburg,53.0748,8.207,North-west
15918,Neualbenreuth-Egglasgrün,49.9523,12.3719,South-east
15919,Delbrück (Mitte),51.7633,8.5551,North-west
15926,Fronberg (Schwandorf),49.341,12.133,South-east
15927,Übach-Palenberg,50.9317,6.0937,North-west
15928,Zwiesel (Hindenburgstraße),49.0119,13.2404,South-east
15930,Garmisch-Partenkirchen (Kanker),47.4921,11.1747,South-east
15931,Börßum-Seinstedt,52.0507,10.6362,North-east
15936,Suhl-Gehlberg,50.6742,10.7907,South-east
15939,Apelern-Kleinhegesdorf,52.3196,9.3218,North-west
15941,Schönheide,50.5,12.5167,South-east
15943,Dietfurt-Mallerstetten,49.0497,11.5481,South-east
15944,Trochtelfingen-Hausen an der Lauchert,48.303,9.1974,South-west
15945,"Hindelang, Bad-Gailenberg",47.5121,10.3555,South-east
15951,Pirmasens (Kläranlage),49.2121,7.5882,South-west
15953,Heidenheim-Hechlingen,48.9818,10.7306,South-east
15958,Glees/Laacher See,50.3996,7.2651,South-west
15960,Eurasburg/Obb.-Beuerberg,47.8352,11.4149,South-east
15963,St. Tönis,51.3258,6.5089,North-west
15964,Krefeld-Mitte,51.33,6.56,North-west
15965,"Brückenau, Bad (Elisabethenhof)",50.3102,9.7838,South-west
15977,Arberg-Gothendorf,49.1442,10.6624,South-east
15979,Sargenroth,49.9311,7.5153,South-west
15980,Münster-Hiltrup,51.8916,7.6378,North-west
15984,Hehlen,51.9784,9.4758,North-west
15986,Härtlingen,50.5355,7.9192,South-west
15987,Wascheid,50.2666,6.3782,South-west
15988,Neuhäusel,50.4244,7.73,South-west
15989,Leisel,49.741,7.1936,South-west
15991,Schönenberg-Kübelberg,49.4108,7.3346,South-west
15994,Sukow-Zietlitz,53.5696,11.5485,North-east
16085,Leherheide,53.5874,8.6011,North-west
16086,Barum-St. Dionys,53.3367,10.3906,North-east
16087,Kahler Asten (Astenturm),51.1799,8.4883,North-west
17235,Fürth/Odenwald-Krumbach,49.6661,8.8051,South-west
17237,Kirchhain/Ohm,50.8155,8.9153,North-west
17444,Berlin-Zehlendorf-Düppel,52.432,13.245,North-east
17445,Berlin-Schönow,52.408,13.266,North-east
17446,Berlin-Hubertusbrücke,52.404,13.14,North-east
17447,Berlin-Colonie Alsen,52.421,13.165,North-east
17448,Berlin-Lichtenrade (Lockestr.),52.389,13.402,North-east
17449,Berlin-Wilmersdorf,52.494,13.328,North-east
17450,Berlin-Grunewald,52.48,13.261,North-east
17451,Berlin-Charlottenburg (Mollwitzstr.),52.521,13.286,North-east
17452,Berlin-Wedding,52.542,13.337,North-east
17453,Berlin-Haselhorst,52.539,13.23,North-east
17454,Berlin-Hakenfelde,52.557,13.199,North-east
17455,Berlin-Gatow,52.489,13.181,North-east
17456,Berlin-Staaken,52.532,13.141,North-east
17457,Berlin-Reinickendorf,52.566,13.347,North-east
17458,Berlin-Frohnau (Bifröstweg),52.629,13.266,North-east
17459,Berlin-Heiligensee,52.602,13.237,North-east
17460,Berlin-Neukölln,52.484,13.442,North-east
17461,Berlin-Köllnische Heide,52.469,13.466,North-east
17462,Berlin-Britz,52.452,13.458,North-east
17463,Berlin-Rudow (Stubenrauchstr.),52.428,13.491,North-east
17464,Berlin-Johannisthal (Winckelmannstr.),52.442,13.504,North-east
17465,Berlin-Grünau,52.416,13.577,North-east
17466,Berlin-Schmöckwitz/Dahme,52.377,13.642,North-east
17467,Berlin-Köpenick/Spree,52.444,13.583,North-east
17468,Berlin-Friedrichshagen-Hirschgarten,52.45,13.62,North-east
17469,Berlin-Köpenick-Müggelheim,52.414,13.671,North-east
17470,Berlin-Rummelsburg,52.498,13.488,North-east
17471,Berlin-Biesdorf,52.502,13.554,North-east
17472,Berlin-Oberschöneweide,52.463,13.512,North-east
17473,Berlin-Friedrichshain/Spree,52.51,13.427,North-east
17474,Berlin-Pankow-Prenzlauer Berg,52.545,13.439,North-east
17475,Berlin-Gesundbrunnen,52.553,13.384,North-east
17476,Berlin-Marzahn-Bürknersfelde,52.545,13.537,North-east
17477,Berlin-Lichtenberg-Malchow,52.567,13.491,North-east
17478,Berlin-Hohenschönhausen,52.545,13.493,North-east
17479,Berlin-Karow,52.612,13.453,North-east
17480,Berlin-Hessenwinkel,52.429,13.718,North-east
17481,Berlin-Marienfelde (Grillostr.),52.413,13.376,North-east
17482,Berlin/Biesdorfer Baggersee,52.504,13.547,North-east
17483,Berlin-Mitte/Südpanke,52.535,13.375,North-east
17484,Berlin-Borsigwalde,52.58,13.308,North-east
17485,Berlin-Lichterfelde,52.44,13.327,North-east
17486,Berlin-Wilhelmstadt,52.52,13.202,North-east
17487,Berlin-Kreuzberg,52.497,13.398,North-east
17488,Berlin-Waidmannslust,52.611,13.316,North-east
17489,Berlin-Heinersdorf,52.578,13.436,North-east
17490,Berlin-Pankow-Rosenthal,52.589,13.381,North-east
17491,Berlin-Blankenfelde,52.617,13.384,North-east
17572,Flörsheim-Wicker,50.0395,8.4099,South-west
17574,Wachenheim/Pfalz,49.4372,8.1959,South-west
17577,Dolgesheim,49.795,8.2532,South-west
17578,"Neuenahr, Bad",50.5497,7.1461,South-west
17580,Konz-Niedermennig,49.6972,6.6348,South-west
17582,Mutterstadt,49.438,8.3329,South-west
17583,Ludwigshafen-Rheingönheim,49.4395,8.3977,South-west
17584,Frankenthal/Pfalz,49.5361,8.3246,South-west
17585,Frankenthal/Pfalz-Eppstein,49.5069,8.3229,South-west
17586,Meckenheim/Pfalz,49.4049,8.2631,South-west
17587,Leutesdorf,50.4611,7.3731,South-west
17588,Laumersheim,49.5576,8.2204,South-west
17589,Klüsserath,49.8488,6.8634,South-west
17590,Neustadt/Weinstraße-Lachen-Speyerdorf,49.313,8.204,South-west
17591,Oberwesel (Klippelberg),50.1111,7.7149,South-west
17592,Guldental,49.8931,7.8616,South-west
17593,Müden/Mosel,50.1873,7.3431,South-west
17594,Limburgerhof/Pfalz,49.4141,8.3975,South-west
17595,Frankenthal/Pfalz-Mörsch,49.5566,8.4021,South-west
17596,Freimersheim/Pfalz,49.2658,8.2244,South-west
17598,Saulheim,49.8811,8.1489,South-west
19033,Neustadt a. Rbg.-Dudensen,52.5971,9.4404,North-west
19039,Trossingen-Schura,48.0559,8.6447,South-west
19042,Netphen-Ober-Netphen,50.91,8.11,North-west
19043,Hohenroth (Forsthaus),50.9306,8.1914,North-west
19044,Radebeul,51.1074,13.6585,North-east
19086,Ilmenau-Gabelbach,50.67,10.884,South-east
19087,Freyung vorm Wald,48.8049,13.5528,South-east
19095,"Rehburg, Bad",52.4374,9.2144,North-west
19096,Erkerode,52.2014,10.7095,North-east
19100,Neuwied-Torney,50.4563,7.4962,South-west
19118,Wesendahl-BB (Obst),52.6065,13.8109,North-east
19120,Bischofsheim/Rhön (Kreuzberg),50.3824,9.9787,South-west
19123,Altkalen-Granzow,53.9327,12.681,North-east
19125,Recke,52.3815,7.6725,North-west
19126,Hildesheim Flugplatz,52.1803,9.9535,North-west
19127,Deiningen,48.8653,10.5704,South-east
19128,Traunreut-Stein,47.98,12.5479,South-east
19130,Hummelshain-Trockenborn,50.7917,11.6614,North-east
19131,Gräfinau-Angstedt,50.7036,11.0181,South-east
19133,Sondershausen/Kyffhäuserkreis,51.3708,10.8475,North-east
19134,Gerstungen/Werra,50.9614,10.0714,North-west
19135,Nordhausen-Salza,51.5061,10.7714,North-east
