year,month,day,date,p_air,T_air,rh,sh,Tpot,Tdew,VPmax,VPact,VPdef,H2OC,rho,wv,wd,rain1,rain2,Srain1,Srain2,Tpyr,TDR,TUR,SWDR,SWUR,albedo,SDUR,SDIR,LWDR,LWUR,TRAD,PAR,Rn,SHF1,SHF2,SHF3,SHF4,SHF5,SHFM,ST002,ST004,ST008,ST016,ST032,ST064,ST128,SM008,SM016,SM032,SM064,SM128,Tlog,Heating1,Heating2
2003,2,22,2003-02-22,1013.3385,-1.9719,87.1148,2.8375,270.1627,-4.0694,5.619,4.6142,1.0048,4.554,1299.939,1.0577,128.4898,0.005,0,36.21,36.1,-0.305,351.3156,320.8904,110.9025,17.3083,16.3506,26940,187.7979,240.4127,303.5825,-2.7992,193.0533,30.4242,-1.2992,7.6819,10.9202,-0.5633,-1.7852,2.9906,-1.0431,-1.0917,-0.9992,-0.3679,0.6031,2.2479,4.7492,NA,NA,39.7275,41.8323,38.42,0.8285,72.8471,71.4346
2003,2,23,2003-02-23,1015.3919,0.6502,74.7094,2.7983,272.6156,-4.0385,6.9479,4.5602,2.3888,4.491,1290.2981,0.9421,216.8271,0,0,36.21,36.1,0.5012,342.195,325.5773,126.7554,21.2794,18.5772,33970,277.1292,215.4404,304.2979,-2.751,219.3781,16.6175,-1.9763,6.2348,7.549,-0.8394,-1.1875,1.955,-1.0583,-1.1625,-1.044,-0.411,0.5742,2.2119,4.7033,NA,NA,39.549,41.7175,38.2892,2.0765,43.7271,43.7271
2003,2,24,2003-02-24,1014.3415,1.2212,77.0685,3.0792,273.2671,-2.8892,7.3012,5.0102,2.2917,4.9398,1286.111,1.085,173.9165,0,0,36.21,36.1,1.0623,343.8623,327.5017,126.0848,21.2925,18.8272,34180,264.504,217.7781,306.2096,-2.3233,217.2265,16.3602,-1.5944,7.3831,8.6375,2.8106,1.5204,3.7515,-0.6573,-0.8112,-0.791,-0.3242,0.5646,2.1779,4.6615,NA,NA,39.3888,41.6152,38.1527,2.3312,54.0048,54.0048
2003,2,25,2003-02-25,1008.8708,1.1085,75.9435,2.9442,273.5785,-3.5215,7.384,4.7656,2.6185,4.7246,1279.9829,0.9683,166.3865,0,0,36.21,36.1,1.7008,349.9127,327.7783,133.3483,22.0215,17.9233,34520,290.2542,216.5642,305.7558,-2.4583,229.2927,22.135,-1.586,7.7233,8.6808,2.4902,1.2452,3.7106,-0.3802,-0.6454,-0.6683,-0.2608,0.57,2.1492,4.6219,NA,NA,39.3296,41.5248,38.0238,2.4002,54.8265,54.8265
2003,2,26,2003-02-26,1001.269,3.1998,70.6506,3.1998,276.2623,-2.5263,8.4815,5.1373,3.3431,5.1333,1260.4973,0.9883,183.7521,0,0,36.21,36.1,2.8029,372.4277,335.2117,127.4604,21.0108,18.5128,32140,252.8271,244.9671,314.2006,-0.5958,222.1029,37.2156,-0.8515,7.9408,12.0427,3.876,2.5148,5.1052,-0.116,-0.4698,-0.5402,-0.1998,0.5794,2.1279,4.5842,NA,NA,39.3148,41.4402,37.9325,4.1158,36.6783,36.6783
2003,2,27,2003-02-27,1000.0083,6.0029,69.215,3.864,279.1627,0.1267,9.9735,6.1975,3.7763,6.1967,1245.4675,0.9044,158.3052,0,0,36.21,36.1,4.7229,373.964,341.6481,108.7352,16.8348,16.5805,34090,180.4067,265.229,324.8135,1.7598,199.354,32.3148,6.7862,19.7254,30.9169,21.555,19.2619,19.6487,1.1308,0.2285,-0.2406,-0.1446,0.5933,2.1125,4.551,NA,NA,39.33,41.3788,37.831,7.1144,20.059,8.691
2003,2,28,2003-02-28,1006.1521,6.4462,74.9323,4.4173,279.1158,2.0062,10.1038,7.1258,2.9779,7.0821,1250.5769,0.8267,169.7833,0,0,36.21,36.1,6.1144,373.7915,339.8381,83.7762,12.0202,14.4406,17009,98.1365,290.015,327.8177,2.4531,156.2333,33.9531,9.86,16.351,26.6902,20.3619,17.1415,18.0806,1.8483,1.0181,-0.0196,-0.1025,0.6112,2.1006,4.5183,NA,NA,39.3323,41.2885,37.7402,7.7494,32.6158,4.7571
2003,3,1,2003-03-01,1004.114,5.8827,85.054,4.9106,278.7156,3.4744,9.504,7.9044,1.6,7.8721,1250.0348,0.9071,192.5917,0.08,0,36.29,36.1,5.9433,340.5027,329.3727,37.7738,4.2787,11.9436,40,4.0098,302.7292,325.0942,1.934,78.174,11.1306,6.8933,11.3944,18.394,14.5206,12.6333,12.7673,1.8481,1.3121,0.4744,-0.0815,0.6302,2.0973,4.4875,NA,NA,39.396,41.23,37.6454,6.7817,51.5283,6.6898
2003,3,2,2003-03-02,996.834,5.3927,95.2165,5.4285,278.8075,4.6363,9.2556,8.6654,0.5898,8.6971,1242.8592,0.7788,196.5281,1.685,1.6,37.975,37.7,6.8571,361.8946,328.6896,45.3383,3.0013,8.0338,890,5.1454,316.5558,325.6881,2.0544,101.6231,33.2046,5.6923,10.3079,15.9927,13.1823,11.1485,11.265,2.1181,1.6198,0.8919,-0.0115,0.6546,2.0956,4.4592,34.8356,NA,39.5627,41.1571,37.5865,6.3473,91.3429,4.2715
2003,3,3,2003-03-03,1000.4065,4.084,98.2502,5.0287,277.2115,3.8317,8.2081,8.0617,0.1467,8.0604,1253.2662,1.2163,134.4737,3.32,3.1,41.295,40.8,5.8546,348.5383,325.8552,14.345,0.0496,NA,0,0,334.1927,325.8058,2.1465,38.7017,22.6821,5.2008,9.151,13.9046,11.7188,9.949,9.9858,2.4271,2.0058,1.4483,0.8112,0.8944,2.1065,4.4329,34.7694,36.3511,41.7542,41.15,37.5135,6.0854,100,0
2003,3,4,2003-03-04,1007.3446,4.0504,93.3342,4.7121,276.6294,3.0108,8.2598,7.6102,0.6492,7.5533,1262.4006,0.7215,142.7329,0.07,0,41.365,40.8,6.2683,355.4175,329.7788,42.1383,2.8644,9.645,0,0.5515,313.2792,326.914,2.3504,88.5258,25.6388,4.3096,7.9173,11.071,9.4842,8.4379,8.2448,3.391,3.0425,2.5704,2.1556,1.584,2.2235,4.409,34.469,35.9871,42.1031,41.3383,37.46,6.3423,80.914,1.1229
2003,3,5,2003-03-05,1004.6329,5.7654,90.8729,5.2452,278.5579,4.3006,9.5023,8.4425,1.06,8.4058,1251.0517,0.7244,134.4925,0,0,41.365,40.8,7.3996,368.6648,336.541,45.9477,3.1275,9.2178,0,1.6554,322.7171,333.414,3.6744,98.2869,32.1223,5.3394,10.5444,16.0129,12.8442,10.5858,11.0658,4.259,3.8044,3.2673,2.8373,2.1913,2.4606,4.395,33.8488,34.8877,41.2346,41.4592,37.4585,7.4988,71.759,9.9185
2003,3,6,2003-03-06,999.349,6.6208,74.2319,4.4135,279.8338,1.8869,9.9421,7.0742,2.8696,7.0775,1241.1627,1.809,130.6138,2.64,2.5,44.005,43.3,5.9165,387.5756,347.0431,91.9219,12.4567,13.5512,11810,41.8365,295.6538,334.5871,3.9356,172.9765,40.5323,2.8206,5.5675,8.8231,6.8683,5.1392,5.8435,4.8769,4.5802,4.2215,3.8235,2.9425,2.7669,4.4006,33.4667,34.1898,40.9883,41.45,37.3944,7.9967,38.114,1.5973
2003,3,7,2003-03-07,1005.3348,6.6,79.4625,4.7538,279.3333,3.0935,9.9298,7.6608,2.2679,7.621,1248.4135,1.5967,255.5352,2.67,2.4,46.675,45.7,5.6952,372.0629,344.0433,78.135,10.1244,13.3444,10700,68.2867,293.9279,333.9204,3.7827,147.3404,28.0208,1.716,4.0573,4.6944,2.8406,3.7375,3.4094,5.0617,4.8817,4.5994,4.295,3.46,3.1206,4.4273,34.6556,35.6979,42.0162,41.6002,37.39,7.6394,49.2473,1.0765
2003,3,8,2003-03-08,1003.4146,8.1058,70.6412,4.6504,280.991,2.779,11.1033,7.4806,3.6231,7.4546,1239.5196,3.0346,226.16,0,0,46.675,45.7,6.0231,362.0035,343.64,82.7831,11.9781,14.5956,10470,73.0679,279.2204,331.6612,3.2983,153.719,18.3637,0.2635,1.8869,2.7669,2.6112,0.5748,1.6194,3.7552,3.5725,3.4379,3.7631,3.549,3.4467,4.4802,33.4015,34.0225,41.1483,41.6512,37.39,7.4708,19.6173,1.9792
2003,3,9,2003-03-09,1003.4454,9.4427,73.905,5.4333,282.3248,4.9344,11.9629,8.7367,3.2273,8.7065,1232.9808,3.095,215.5458,0.35,0.3,47.025,46,7.5235,369.6317,347.9465,52.9312,6.6992,12.7059,0,1.055,316.7002,341.2475,5.3215,108.9073,21.6844,2.8915,4.4788,7.0906,6.7444,4.7598,5.1929,5.5012,5.27,4.8835,4.4825,3.7946,3.6375,4.554,32.9479,33.3542,40.9212,41.5615,37.4052,9.5317,14.375,0
2003,3,10,2003-03-10,1006.2935,9.6896,76.8252,5.5098,282.3427,5.0767,13.0262,8.8829,4.1431,8.8281,1235.8971,1.456,202.9206,0,0,47.025,46,8.9671,420.3842,362.9421,142.5881,20.7317,14.7439,29870,214.1269,277.7962,342.2102,5.2725,260.1921,57.4425,10.2067,9.7606,22.8185,11.4165,7.2023,12.281,6.0631,5.5219,4.9746,4.6079,4.0383,3.8502,4.6327,32.2831,32.5552,40.7873,41.4773,37.46,9.8277,41.9902,0.2542
2003,3,11,2003-03-11,1001.0331,13.2598,71.5112,6.659,286.3402,7.861,15.6229,10.6708,4.9504,10.6623,1212.8819,3.126,219.7044,0.29,0.3,47.315,46.3,11.12,394.8994,364.9479,60.7102,7.9708,13.294,1000,5.9719,334.1892,356.9773,8.4381,124.2281,29.9521,12.345,12.8812,18.756,13.3425,10.5585,13.5773,7.7008,7.2271,6.5985,5.9123,4.7562,4.1004,4.7179,31.646,31.7365,40.6894,41.449,37.46,12.4242,27.9629,0
2003,3,12,2003-03-12,1001.8131,10.6462,79.8523,6.3721,283.661,7.2427,12.8902,10.2202,2.6696,10.2044,1225.0233,3.0477,253.4802,7.315,6.8,54.63,53.1,7.9331,379.4652,354.7965,49.5781,6.4221,12.6314,1320,8.8771,329.8869,348.3737,6.794,98.9642,24.6685,1.3619,1.1775,3.0808,2.7733,1.5077,1.9804,7.3869,7.2885,7.0327,6.7021,5.5238,4.4844,4.8098,34.1321,34.2281,40.8535,41.3844,37.4712,10.3673,33.1479,0
2003,3,13,2003-03-13,1015.9604,6.1117,67.754,3.8933,278.01,0.3165,9.5229,6.3421,3.1806,6.2444,1264.43,2.5654,177.2119,0,0,54.63,53.1,3.3337,385.6265,347.0404,117.8723,17.811,15.3821,16730,131.7929,267.7548,329.2296,2.8035,214.7373,38.5862,-8.3256,-8.9319,-3.7998,-7.6198,-6.9183,-7.1185,4.9915,5.0954,5.2823,5.7988,5.5096,4.8617,4.9183,33.8912,34.4015,41.1435,41.38,37.5292,6.5181,6.0992,0
2003,3,14,2003-03-14,1018.3465,2.7515,80.4862,3.684,274.48,-0.2971,7.54,6.0181,1.5223,5.909,1283.0054,1.6267,95.775,0,0,54.63,53.1,1.06,328.3696,320.366,47.5208,6.146,12.7736,0,0.1538,280.8488,314.2194,-0.381,94.8877,8.0029,-7.5867,-8.6348,-13.57,-12.1031,-10.624,-10.504,1.459,1.8265,2.3479,3.8988,4.7292,4.989,5.0477,32.5023,32.8065,40.896,41.38,37.5873,2.4904,28.8777,21.3429
2003,3,15,2003-03-15,1023.9315,4.5165,81.289,4.0919,275.8044,1.2777,8.5838,6.7183,1.8646,6.5623,1281.5502,1.5188,99.0042,0,0,54.63,53.1,3.7581,368.7492,335.9175,99.0338,14.1196,14.2661,12210,68.2158,269.7152,321.7971,1.206,181.9212,32.8308,-2.0873,-1.8702,-1.006,-2.6035,0.3079,-1.4521,3.141,3.0996,3.1123,3.8127,4.0265,4.8108,5.169,32.2998,32.4588,40.7731,41.38,37.6537,4.735,59.6063,5.4735
2003,3,16,2003-03-16,1025.6858,2.8715,86.4706,3.9167,274.0375,0.5698,7.9002,6.4431,1.456,6.2827,1291.801,0.6871,193.1083,0,0,54.63,53.1,3.8679,377.1752,336.9335,132.21,17.7496,14.6353,23530,133.2094,244.9652,319.1835,0.5056,244.0315,40.2433,0.374,-0.1231,7.3092,-1.8302,1.6081,1.4681,3.184,3.1185,3.0954,3.6975,3.9267,4.6373,5.2538,31.3115,31.6229,40.6927,41.3669,37.66,4.0092,66.5158,44.9529
2003,3,17,2003-03-17,1016.8021,4.5113,81.9835,4.1988,276.354,1.475,8.7215,6.8438,1.8783,6.7315,1272.7469,1.8821,153.6281,0,0,54.63,53.1,3.5183,400.3627,343.9846,132.5756,18.83,14.1228,21180,101.2998,267.7873,325.154,1.8606,241.5244,56.3783,3.0781,1.9946,9.9081,1.0463,0.6502,3.335,3.5806,3.4217,3.3529,3.9558,3.964,4.5498,5.2988,30.8085,31.0677,40.596,41.3,37.66,4.974,42.2452,31.6202
2003,3,18,2003-03-18,1015.6215,5.1813,78.6698,4.1685,277.1092,1.3862,9.2642,6.7892,2.474,6.685,1268.2996,0.8429,139.5633,0,0,54.63,53.1,5.8883,421.0158,357.9542,160.8419,23.7263,15.9511,28180,195.5588,260.1746,334.2275,3.6431,297.475,63.0612,5.026,4.9862,17.2775,5.8217,7.9279,8.2073,5.7606,5.3529,4.9267,4.7027,4.1944,4.535,5.3271,30.4973,30.6517,40.5044,41.3,37.66,7.5273,44.7221,25.7179
2003,3,19,2003-03-19,1010.305,5.3665,74.1858,3.8442,277.7133,0.1792,9.6675,6.2279,3.4404,6.1642,1261.3298,2.2558,176.064,0,0,54.63,53.1,5.805,442.8129,366.7921,184.6833,31.3508,18.5786,38100,290.874,258.1304,335.4421,3.8642,333.661,76.0206,5.604,4.5865,21.9931,5.4242,2.58,8.0381,5.594,5.1906,4.8985,5.0362,4.6173,4.6467,5.3448,29.9696,30.2208,40.4033,41.2971,37.6067,7.4031,37.1992,34.7798
2003,3,20,2003-03-20,1009.4602,3.3535,73.9302,3.5458,275.769,-0.8535,7.7777,5.741,2.0356,5.6877,1269.061,1.6213,220.0712,0,0,54.63,53.1,2.4558,354.2394,335.4852,43.5154,6.4173,14.706,0,0,310.7244,329.0685,2.8306,88.2306,18.7552,-4.5017,-5.896,-5.1879,-4.8123,-4.6958,-5.0188,4.3463,4.4302,4.5788,4.9888,4.9138,4.8065,5.3719,29.5315,29.7742,40.3327,41.2358,37.5471,5.6056,0,0
2003,3,21,2003-03-21,1012.0575,3.3658,65.7194,3.124,275.5796,-2.8158,7.8688,5.074,2.7946,5.0144,1272.6735,2.2633,61.8406,0.01,0,54.64,53.1,2.8769,424.8608,358.369,160.9817,27.9254,18.189,26330,174.6235,263.8792,330.4433,2.9775,287.9635,66.4923,-1.036,-0.074,5.3444,-1.63,4.5388,1.4294,4.9617,4.7796,4.6833,4.8044,4.7169,4.909,5.4081,29.186,29.4048,40.264,41.23,37.4623,6.0142,11.4585,0
2003,3,22,2003-03-22,1012.8573,1.5367,59.4362,2.2685,273.6956,-6.736,7.3654,3.6888,3.6767,3.6431,1283.3173,1.2454,117.121,0.01,0,54.65,53.1,1.989,413.561,354.3306,192.9913,34.5592,20.41,40370,316.2385,220.5696,319.7715,0.4688,343.2156,59.2298,-0.9515,0.6894,0.0865,-3.5344,-0.0933,-0.3204,3.6546,3.491,3.5517,4.1677,4.5544,4.9388,5.451,28.3269,29.036,40.189,41.2112,37.3792,4.0935,22.8708,22.8708
2003,3,23,2003-03-23,1011.9504,5.4419,53.2675,2.4962,277.6585,-5.6535,10.2981,4.0552,6.2431,4.0081,1264.5052,0.9894,176.499,0,0,54.65,53.1,4.7781,437.9088,369.7342,199.4817,35.1488,20.7922,40640,339.2558,238.4279,334.5854,3.3865,363.4463,68.1752,6.4858,9.5546,14.5491,6.1856,6.859,8.8725,5.4794,5.0429,4.6425,4.6258,4.4348,4.8906,5.4908,27.8612,28.7587,40.12,41.15,37.3242,7.5698,3.7383,3.7383
2003,3,24,2003-03-24,1009.5879,8.035,52.0954,2.9623,280.4325,-3.3179,12.249,4.7988,7.4502,4.7529,1249.5525,1.6477,228.6819,0,0,54.65,53.1,6.6852,448.1583,379.0775,200.5279,37.15,21.607,40750,325.439,247.6308,341.9269,4.9358,356.6944,69.0812,7.5952,11.4181,10.1652,7.8,4.9877,8.5,6.53,6.1231,5.7221,5.6427,4.8921,4.9092,5.5215,27.684,28.5283,40.0504,41.15,37.26,9.5233,0,0
2003,3,25,2003-03-25,1005.7446,10.2042,59.5715,4.451,282.9019,2.0796,13.3412,7.1765,6.165,7.1362,1233.6937,1.996,208.46,0,0,54.65,53.1,9.2625,464.7421,388.289,171.6125,30.9504,18.7023,33390,192.7915,293.1288,357.3383,8.2542,308.8592,76.4533,15.0771,18.8119,24.48,14.4662,12.2375,17.1454,8.5344,7.9073,7.2552,6.6056,5.4846,5.0635,5.5446,27.5004,28.3212,39.9883,41.1115,37.2469,12.0823,2.1071,0
2003,3,26,2003-03-26,1004.6965,9.6431,72.846,5.2481,282.4248,4.4779,12.5585,8.4488,4.1094,8.4098,1234.0796,1.5146,89.0135,0,0,54.65,53.1,10.8806,447.1669,385.0392,157.5769,27.8494,17.7027,34170,152.585,289.5888,357.1896,8.3212,282.9381,62.1275,12.514,15.4758,5.63,12.03,11.5423,12.0369,9.2954,8.7206,8.1217,7.4294,6.2296,5.3494,5.5756,27.2102,28.1002,39.9298,41.08,37.19,12.1412,35.6708,0
2003,3,27,2003-03-27,1001.5375,9.851,82.0471,6.0925,282.8885,6.5298,12.7396,9.7721,2.9673,9.759,1228.6508,0.9948,122.6019,4.92,4.6,59.57,57.7,11.8204,436.3079,376.3494,112.0979,17.2256,15.5535,12610,54.9544,324.2098,359.1242,8.7269,209.88,59.9583,7.8254,6.7235,13.5708,9.7196,9.0794,9.3842,9.9615,9.5229,8.985,8.2054,6.8533,5.7073,5.6273,26.9552,27.8996,39.8762,41.0304,37.1852,12.6992,62.0377,0
2003,3,28,2003-03-28,1000.2881,8.2267,86.9981,5.77,281.3644,5.7846,11.2819,9.2458,2.0369,9.2435,1234.3356,1.2165,156.856,0.16,1,59.73,58.7,10.3646,439.2256,374.5667,135.5987,20.2171,15.0711,20630,114.2098,303.6269,354.3498,7.8431,247.2617,64.6575,5.0569,3.5419,11.2875,5.9596,7.165,6.6021,9.6865,9.3935,9.031,8.5283,7.3594,6.0823,5.7079,27.6304,27.9819,39.8242,41,37.12,11.2744,67.5923,0
2003,3,29,2003-03-29,997.9758,8.5581,84.3458,5.779,281.8831,5.5933,11.9325,9.2373,2.6948,9.2575,1230.3277,0.7625,135.6252,0,0,59.73,58.7,10.8783,442.9054,377.5188,130.7527,19.7352,14.6572,17030,79.7138,312.1525,357.7827,8.4469,243.8127,65.3871,10.9823,9.0356,21.1296,11.8031,11.044,12.7992,9.7133,9.2285,8.6902,8.2581,7.4688,6.406,5.8123,27.3615,27.9773,39.76,40.9373,37.12,11.5633,55.439,3.5765
2003,3,30,2003-03-30,997.3735,12.6975,70.5992,6.1942,286.074,6.7146,15.2633,9.8952,5.3683,9.921,1211.2277,1.696,211.8398,0.11,0.1,59.84,58.8,13.6892,467.5388,397.0613,156.9992,26.9752,17.6416,26440,140.0558,310.5394,370.0854,10.891,288.0975,70.4767,9.4079,8.9173,22.3415,12.9098,12.246,13.164,12.029,11.6242,10.9346,9.8702,8.139,6.6665,5.9331,27.1406,27.9185,39.7458,40.93,37.1071,15.2188,43.53,0
2003,3,31,2003-03-31,1005.0604,7.115,67.3944,4.0583,279.8704,0.8677,10.376,6.539,3.8375,6.5083,1246.3608,1.6294,214.9021,0,0,59.84,58.8,7.3121,417.6352,371.5713,149.4342,28.759,20.8404,25900,172.9448,268.2004,342.8125,5.499,272.6433,46.0652,-4.0321,-3.8644,-2.0442,-3.98,-2.0594,-3.1958,8.6442,8.6635,8.7983,9.1198,8.4581,7.0446,6.0625,26.6246,27.6742,39.69,40.8952,37.06,9.6388,23.7273,0.116
2003,4,1,2003-04-01,999.2902,9.4235,53.9665,3.4406,282.6573,-1.421,12.9925,5.5162,7.4775,5.5202,1230.3685,2.6167,196.8527,0,0,59.84,58.8,9.7556,463.115,389.6029,196.2544,39.0985,21.3991,37980,237.2542,266.8604,350.5038,6.8783,350.5881,73.5125,8.8138,11.3146,11.7396,5.781,2.3467,7.9981,7.9265,7.8192,7.6813,8.0254,7.846,7.214,6.201,26.1577,27.3971,39.6525,40.85,37.06,10.9181,30.7292,28.9015
2003,4,2,2003-04-02,984.9912,8.2079,70.0442,4.7944,282.5873,2.9013,10.9596,7.5688,3.3896,7.6862,1216.0621,3.5009,257.7333,4.07,4.8,63.91,63.6,7.3869,422.5038,369.731,118.9071,20.7565,18.0396,13530,84.1481,303.5956,348.9744,6.8919,222.1271,52.7729,-0.5002,-2.6629,-1.5569,-2.2008,-3.2767,-2.0394,8.1642,8.2306,8.2973,8.4498,7.9483,7.21,6.3375,26.2196,27.2756,39.62,40.85,37.06,10.5306,4.7221,0
2003,4,3,2003-04-03,997.956,5.3131,76.2096,4.2279,278.6379,1.3719,8.9527,6.7658,2.1852,6.7787,1245.2771,2.879,248.78,3.53,3.4,67.44,67,4.9992,400.6004,354.1044,90.7762,16.3362,18.1418,4913,29.7558,309.8242,337.7681,4.6235,174.514,46.4954,-2.8648,-5.3744,-7.8952,-5.5935,-6.1967,-5.5842,5.9885,6.124,6.3746,7.1421,7.4717,7.2348,6.4523,26.1856,27.234,39.62,40.85,37.06,7.5171,24.4792,0
2003,4,4,2003-04-04,1007.9423,6.5062,68.4079,3.9262,279.0362,0.4227,9.869,6.3488,3.5206,6.2981,1252.7188,1.8204,232.7867,0.19,0.1,67.63,67.1,7.4654,442.7021,369.0198,147.3577,25.4152,17.9905,19790,145.4421,295.3442,343.6042,5.7554,271.1748,73.6825,5.0977,2.1092,7.6435,4.0112,2.6173,4.2967,6.971,6.8365,6.6898,6.9171,6.9785,7.104,6.5462,27.4119,27.3919,39.545,40.7827,37.0398,9.1152,36.9444,0
2003,4,5,2003-04-05,1002.3181,7.1073,62.0327,3.9279,280.0812,0.229,10.1758,6.3133,3.8617,6.299,1242.9783,4.135,258.5958,0.11,0.4,67.74,67.5,6.3992,433.6567,370.1171,138.1871,25.5808,18.6,13210,94.5825,295.47,344.536,5.9625,261.3352,63.5394,0.2242,-2.1758,3.1698,0.6775,-3.1365,-0.2483,7.1771,7.1731,7.1762,7.3458,7.1288,6.9981,6.6144,27.0117,27.5156,39.54,40.78,36.9904,9.4475,0,0
2003,4,6,2003-04-06,1004.5771,1.6377,54.3812,2.3048,274.4392,-6.669,6.9277,3.7171,3.2125,3.6998,1271.8165,3.3023,140.5754,0,0,67.74,67.5,0.7967,401.5533,351.5167,156.7108,32.3594,22.828,22867,146.2017,244.8433,319.1575,0.6442,283.8813,50.0388,-8.2942,-8.2977,-13.7662,-11.0421,-11.0573,-10.4919,3.3027,3.661,4.2994,5.8556,6.6346,6.9677,6.6638,26.2252,27.3004,39.54,40.78,36.9867,3.9925,0,0
2003,4,7,2003-04-07,1006.8871,-0.0058,60.5031,2.2242,272.6202,-7.0829,6.1898,3.5954,2.594,3.5715,1282.5113,2.3104,100.9879,0,0,67.74,67.5,-1.146,366.909,334.8477,118.9342,23.1798,19.341,7495,40.1567,247.9737,311.6679,-1.0008,221.0448,32.0602,-8.3819,-9.1748,-16.4923,-10.5771,-10.8967,-11.1044,2.2908,2.619,3.1704,4.7138,5.7567,6.7306,6.7019,25.7692,27.0869,39.5352,40.7654,36.9327,2.1644,0,0
2003,4,8,2003-04-08,1006.4425,-1.2783,66.5188,2.1927,271.3833,-7.3033,5.7225,3.5419,2.1796,3.519,1288.0965,1.1875,116.059,0,0,67.74,67.5,-0.7758,366.0804,333.9752,131.0352,26.7481,21.5668,14610,92.5969,235.0454,307.2271,-2.0729,242.594,32.106,-5.101,-5.0542,-13.2563,-8.9485,-9.9679,-8.4654,1.6608,1.8798,2.3544,3.7635,5.0171,6.3752,6.7129,25.354,26.87,39.47,40.71,36.92,1.4398,25.3821,25.3821
2003,4,9,2003-04-09,997.5481,0.005,64.375,2.2902,273.3612,-6.9298,6.4512,3.6656,2.7846,3.675,1270.9071,1.5927,201.6556,0,0,67.74,67.5,1.061,421.3546,353.7183,177.0223,35.9642,21.4324,26790,153.5927,244.3327,317.7538,0.149,316.989,67.6356,7.994,6.8644,6.581,0.5556,-0.8054,4.2381,2.5419,2.476,2.5825,3.3833,4.474,5.989,6.6927,25.0715,26.7465,39.47,40.71,36.9125,2.9231,29.641,29.641
2003,4,10,2003-04-10,988.7929,3.044,67.7979,3.1558,277.0977,-2.7079,7.7779,5.0083,2.7696,5.0646,1244.9444,1.6165,79.5621,0,0,67.74,67.5,3.4871,451.1485,370.7794,186.0146,37.9329,20.7673,26552,154.7444,265.1333,332.8471,3.4598,329.936,80.3692,13.5873,11.8854,17.1671,10.8392,7.2646,12.1485,5.5475,5.1806,4.7931,4.6435,4.646,5.6873,6.6406,25.2052,26.7219,39.4315,40.6823,36.86,6.3494,22.8354,22.8354
2003,4,11,2003-04-11,994.5977,4.0283,61.8819,3.0169,277.6169,-3.2812,8.3592,4.8138,3.5471,4.8406,1247.9096,1.6304,196.0571,0,0,67.74,67.5,3.821,408.275,359.4792,142.3392,29.5017,21.1262,17610,87.9908,265.9365,329.9769,2.8335,253.8783,48.7977,3.2142,2.4954,2.3719,-0.4131,-2.7129,0.9906,5.5162,5.4925,5.444,5.4665,5.279,5.6565,6.5673,25.0021,26.6487,39.3931,40.63,36.86,6.926,12.7773,12.3842
2003,4,12,2003-04-12,1000.6506,4.8077,63.8177,3.139,277.9158,-2.6556,9.4388,5.0398,4.3996,5.0356,1252.4233,1.1242,120.0154,0,0,67.74,67.5,6.1973,463.6894,380.5404,215.906,43.5073,21.2183,37320,241.9544,247.7842,337.0327,3.9706,386.835,83.1481,14.8937,13.4012,20.0231,10.7402,8.0298,13.4173,6.6704,6.2748,5.8383,5.571,5.3654,5.74,6.5023,24.7979,26.4985,39.33,40.5994,36.86,7.8388,29.8381,29.8381
2003,4,13,2003-04-13,1007.431,7.121,61.0585,3.4906,279.6871,-1.1448,11.175,5.6406,5.5329,5.5992,1250.3133,1.3362,114.0781,0,0,67.74,67.5,8.3748,487.2792,395.4977,233.1335,47.8242,22.198,42850,283.7454,254.1456,347.6729,6.0925,414.6017,91.7812,18.5731,16.8471,24.8094,13.5996,11.6,17.0865,8.4142,7.9688,7.39,6.775,5.9508,5.83,6.4598,24.6983,26.3877,39.3212,40.56,36.8592,10.1562,26.0069,26.0069
2003,4,14,2003-04-14,1007.0406,10.3183,58.5777,4.1402,282.9117,1.1783,13.9135,6.6867,7.2281,6.6396,1235.3612,2.2,95.385,0.03,0,67.77,67.5,11.2385,506.6694,408.5998,240.6283,49.9677,22.1424,43990,305.3263,266.0404,358.6321,8.351,428.2094,98.0688,22.6602,19.8815,29.0448,15.7783,13.3869,20.1502,9.5069,9.0152,8.4465,7.8125,6.6985,6.0717,6.435,24.4635,26.2608,39.26,40.5417,36.8404,12.5098,26.8167,18.6577
2003,4,15,2003-04-15,1008.6883,13.9675,54.399,4.9956,286.4183,3.8167,17.3004,8.0765,9.2242,8.0073,1220.8371,2.29,109.1071,0,0,67.77,67.5,14.5079,525.1946,424.8362,239.7879,49.2342,22.0688,44182,307.9517,285.4069,375.6027,11.6756,435.6338,100.3569,26.4435,24.5113,39.6002,21.6915,17.6733,25.9835,12.1427,11.4319,10.5452,9.3952,7.5523,6.4081,6.4396,24.1265,26.1327,39.2579,40.49,36.79,16.4265,15.8098,0
